Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
cuboid,cuboid/cuboid_4 (blue cuboid block)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,cuboid/cuboid_4 (blue cuboid block) cuboid/cuboid_4 (blue cuboid block) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
corn,cube/cube_4 (red cube block)      corn/corn_1 (corn white long-cone)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,-1.0,0.0,3.0,-0.5,0.0,0.0,0.0
corn,cuboid/cuboid_4 (blue cuboid block)      corn/corn_1 (corn white long-cone)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      cube/cube_4 (red cube block)      ,corn/corn_1 (corn white long-cone) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
corn,cube/cube_4 (red cube block)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      corn/corn_1 (corn white long-cone)      ,corn/corn_1 (corn white long-cone) ,,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0
corn,orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      ,corn/corn_1 (corn white long-cone) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,3.0,0.0,3.0,0.5,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      corn/corn_1 (corn white long-cone)      banana/banana_2 (yellow banana arch)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,1.0,0.0,3.0,0.25,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      banana/banana_2 (yellow banana arch)      corn/corn_1 (corn white long-cone)      orange/orange_4 (orange ellipsoid)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,3.0,0.0,3.0,0.5,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      banana/banana_2 (yellow banana arch)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,2.0,0.0,2.0,0.5,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,1.0,0.0,3.0,0.25,0.0,0.0,0.0
corn,corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      corn/corn_1 (corn white long-cone)      cube/cube_4 (red cube block)      banana/banana_2 (yellow banana arch)      ,corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) corn/corn_1 (corn white long-cone) ,,0.0,2.0,0.0,3.0,0.4,0.0,0.0,0.0
 ,,,,,,,,,,,
carrot,carrot/carrot_2 (carrot orange long-cone)      cube/cube_4 (red cube block)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      tomato/tomato_3 (red tomato ellipsoid)      carrot/carrot_2 (carrot orange long-cone)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,carrot/carrot_2 (carrot orange long-cone)      orange/orange_4 (orange ellipsoid)      cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,carrot/carrot_2 (carrot orange long-cone)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      carrot/carrot_2 (carrot orange long-cone)      cube/cube_4 (red cube block)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,tomato/tomato_3 (red tomato ellipsoid)      cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      cuboid/cuboid_4 (blue cuboid block)      carrot/carrot_2 (carrot orange long-cone)      orange/orange_4 (orange ellipsoid)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      ,carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      carrot/carrot_2 (carrot orange long-cone)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
carrot,cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      ,carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,orange/orange_4 (orange ellipsoid)      cube/cube_4 (red cube block)      cuboid/cuboid_4 (blue cuboid block)      carrot/carrot_2 (carrot orange long-cone)      ,carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,carrot/carrot_2 (carrot orange long-cone)      cuboid/cuboid_4 (blue cuboid block)      cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      orange/orange_4 (orange ellipsoid)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
carrot,tomato/tomato_3 (red tomato ellipsoid)      cube/cube_4 (red cube block)      carrot/carrot_2 (carrot orange long-cone)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      carrot/carrot_2 (carrot orange long-cone)      ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) carrot/carrot_2 (carrot orange long-cone) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
cucumber,cucumber/cucumber_3 (green cucumber ovoid)      triangle/triangle_3 (green triangle block)      cucumber/cucumber_3 (green cucumber ovoid)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      cucumber/cucumber_3 (green cucumber ovoid)      ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,banana/banana_2 (yellow banana arch) cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,3.0,2.0,1.0,0.0,0.833333333333,0.75,1.0,0.857142857143
cucumber,triangle/triangle_3 (green triangle block)      banana/banana_2 (yellow banana arch)      cucumber/cucumber_3 (green cucumber ovoid)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      cucumber/cucumber_3 (green cucumber ovoid)      ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumber,cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      triangle/triangle_3 (green triangle block)      cucumber/cucumber_3 (green cucumber ovoid)      orange/orange_4 (orange ellipsoid)      ,cucumber/cucumber_3 (green cucumber ovoid) ,banana/banana_2 (yellow banana arch) cucumber/cucumber_3 (green cucumber ovoid) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
cucumber,orange/orange_4 (orange ellipsoid)      banana/banana_2 (yellow banana arch)      cucumber/cucumber_3 (green cucumber ovoid)      cucumber/cucumber_3 (green cucumber ovoid)      cucumber/cucumber_3 (green cucumber ovoid)      ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,banana/banana_2 (yellow banana arch) cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
cucumber,banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      triangle/triangle_3 (green triangle block)      cucumber/cucumber_3 (green cucumber ovoid)      cuboid/cuboid_4 (blue cuboid block)      cucumber/cucumber_3 (green cucumber ovoid)      ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumber,orange/orange_4 (orange ellipsoid)      cucumber/cucumber_3 (green cucumber ovoid)      cucumber/cucumber_3 (green cucumber ovoid)      ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
cucumber,cucumber/cucumber_3 (green cucumber ovoid)      cuboid/cuboid_4 (blue cuboid block)      cucumber/cucumber_3 (green cucumber ovoid)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      triangle/triangle_3 (green triangle block)      ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,banana/banana_2 (yellow banana arch) cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
cucumber,banana/banana_2 (yellow banana arch)      cucumber/cucumber_3 (green cucumber ovoid)      orange/orange_4 (orange ellipsoid)      cucumber/cucumber_3 (green cucumber ovoid)      cucumber/cucumber_3 (green cucumber ovoid)      ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,banana/banana_2 (yellow banana arch) cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,2.0,1.0,1.0,1.0,0.6,0.666666666667,0.666666666667,0.666666666667
cucumber,banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      cucumber/cucumber_3 (green cucumber ovoid)      cucumber/cucumber_3 (green cucumber ovoid)      ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cucumber,orange/orange_4 (orange ellipsoid)      cucumber/cucumber_3 (green cucumber ovoid)      triangle/triangle_3 (green triangle block)      cucumber/cucumber_3 (green cucumber ovoid)      banana/banana_2 (yellow banana arch)      ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) ,cucumber/cucumber_3 (green cucumber ovoid) cucumber/cucumber_3 (green cucumber ovoid) banana/banana_2 (yellow banana arch) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
 ,,,,,,,,,,,
eggplant,triangle/triangle_3 (green triangle block)      banana/banana_2 (yellow banana arch)      eggplant/eggplant_1 (eggplant purple ovoid)      cuboid/cuboid_4 (blue cuboid block)      ,eggplant/eggplant_1 (eggplant purple ovoid) ,eggplant/eggplant_1 (eggplant purple ovoid) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
eggplant,triangle/triangle_3 (green triangle block)      tomato/tomato_3 (red tomato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      eggplant/eggplant_1 (eggplant purple ovoid)      ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,eggplant/eggplant_1 (eggplant purple ovoid) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
eggplant,eggplant/eggplant_1 (eggplant purple ovoid)      eggplant/eggplant_1 (eggplant purple ovoid)      triangle/triangle_3 (green triangle block)      banana/banana_2 (yellow banana arch)      ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
eggplant,triangle/triangle_3 (green triangle block)      eggplant/eggplant_1 (eggplant purple ovoid)      banana/banana_2 (yellow banana arch)      eggplant/eggplant_1 (eggplant purple ovoid)      ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
eggplant,tomato/tomato_3 (red tomato ellipsoid)      arch/arch_4 (red arch block)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      eggplant/eggplant_1 (eggplant purple ovoid)      ,eggplant/eggplant_1 (eggplant purple ovoid) ,eggplant/eggplant_1 (eggplant purple ovoid) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
eggplant,eggplant/eggplant_1 (eggplant purple ovoid)      eggplant/eggplant_1 (eggplant purple ovoid)      eggplant/eggplant_1 (eggplant purple ovoid)      triangle/triangle_3 (green triangle block)      banana/banana_2 (yellow banana arch)      ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
eggplant,eggplant/eggplant_1 (eggplant purple ovoid)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,eggplant/eggplant_1 (eggplant purple ovoid) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
eggplant,arch/arch_4 (red arch block)      triangle/triangle_3 (green triangle block)      eggplant/eggplant_1 (eggplant purple ovoid)      banana/banana_2 (yellow banana arch)      cuboid/cuboid_4 (blue cuboid block)      tomato/tomato_3 (red tomato ellipsoid)      ,eggplant/eggplant_1 (eggplant purple ovoid) ,eggplant/eggplant_1 (eggplant purple ovoid) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
eggplant,eggplant/eggplant_1 (eggplant purple ovoid)      banana/banana_2 (yellow banana arch)      eggplant/eggplant_1 (eggplant purple ovoid)      cuboid/cuboid_4 (blue cuboid block)      triangle/triangle_3 (green triangle block)      ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
eggplant,cuboid/cuboid_4 (blue cuboid block)      eggplant/eggplant_1 (eggplant purple ovoid)      banana/banana_2 (yellow banana arch)      eggplant/eggplant_1 (eggplant purple ovoid)      triangle/triangle_3 (green triangle block)      tomato/tomato_3 (red tomato ellipsoid)      ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,eggplant/eggplant_1 (eggplant purple ovoid) eggplant/eggplant_1 (eggplant purple ovoid) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
orange,orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      carrot/carrot_2 (carrot orange long-cone)      orange/orange_4 (orange ellipsoid)      ,orange/orange_4 (orange ellipsoid) carrot/carrot_2 (carrot orange long-cone) orange/orange_4 (orange ellipsoid) ,banana/banana_2 (yellow banana arch) ,0.0,1.0,1.0,3.0,0.2,0.0,0.0,0.0
orange,lime/lime_2 (green lime ellipsoid)      orange/orange_4 (orange ellipsoid)      banana/banana_2 (yellow banana arch)      cuboid/cuboid_4 (blue cuboid block)      tomato/tomato_3 (red tomato ellipsoid)      ,orange/orange_4 (orange ellipsoid) ,banana/banana_2 (yellow banana arch) tomato/tomato_3 (red tomato ellipsoid) ,0.0,2.0,2.0,1.0,0.4,0.0,0.0,0.0
orange,carrot/carrot_2 (carrot orange long-cone)      tomato/tomato_3 (red tomato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      orange/orange_4 (orange ellipsoid)      ,orange/orange_4 (orange ellipsoid) carrot/carrot_2 (carrot orange long-cone) orange/orange_4 (orange ellipsoid) ,carrot/carrot_2 (carrot orange long-cone) tomato/tomato_3 (red tomato ellipsoid) banana/banana_2 (yellow banana arch) ,1.0,1.0,2.0,2.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333
orange,orange/orange_4 (orange ellipsoid)      banana/banana_2 (yellow banana arch)      lime/lime_2 (green lime ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      tomato/tomato_3 (red tomato ellipsoid)      ,orange/orange_4 (orange ellipsoid) ,orange/orange_4 (orange ellipsoid) tomato/tomato_3 (red tomato ellipsoid) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
orange,tomato/tomato_3 (red tomato ellipsoid)      lime/lime_2 (green lime ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      cucumber/cucumber_3 (green cucumber ovoid)      ,orange/orange_4 (orange ellipsoid) ,tomato/tomato_3 (red tomato ellipsoid) ,0.0,4.0,1.0,1.0,0.666666666667,0.0,0.0,0.0
orange,orange/orange_4 (orange ellipsoid)      lime/lime_2 (green lime ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      tomato/tomato_3 (red tomato ellipsoid)      ,orange/orange_4 (orange ellipsoid) ,orange/orange_4 (orange ellipsoid) banana/banana_2 (yellow banana arch) tomato/tomato_3 (red tomato ellipsoid) ,1.0,2.0,2.0,0.0,0.6,0.333333333333,1.0,0.5
orange,carrot/carrot_2 (carrot orange long-cone)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      orange/orange_4 (orange ellipsoid)      tomato/tomato_3 (red tomato ellipsoid)      lime/lime_2 (green lime ellipsoid)      ,orange/orange_4 (orange ellipsoid) carrot/carrot_2 (carrot orange long-cone) ,carrot/carrot_2 (carrot orange long-cone) tomato/tomato_3 (red tomato ellipsoid) ,1.0,3.0,1.0,1.0,0.666666666667,0.5,0.5,0.5
orange,orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      cucumber/cucumber_3 (green cucumber ovoid)      tomato/tomato_3 (red tomato ellipsoid)      lime/lime_2 (green lime ellipsoid)      ,orange/orange_4 (orange ellipsoid) ,orange/orange_4 (orange ellipsoid) banana/banana_2 (yellow banana arch) tomato/tomato_3 (red tomato ellipsoid) ,1.0,3.0,2.0,0.0,0.666666666667,0.333333333333,1.0,0.5
