Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
orange,banana/banana_2 (yellow banana arch)      cuboid/cuboid_4 (blue cuboid block)      carrot/carrot_2 (carrot orange long-cone)      orange/orange_4 (orange ellipsoid)      ,orange/orange_4 (orange ellipsoid) carrot/carrot_2 (carrot orange long-cone) ,,0.0,2.0,0.0,2.0,0.5,0.0,0.0,0.0
orange,orange/orange_4 (orange ellipsoid)      banana/banana_2 (yellow banana arch)      tomato/tomato_3 (red tomato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      carrot/carrot_2 (carrot orange long-cone)      ,orange/orange_4 (orange ellipsoid) carrot/carrot_2 (carrot orange long-cone) ,orange/orange_4 (orange ellipsoid) tomato/tomato_3 (red tomato ellipsoid) ,1.0,2.0,1.0,1.0,0.6,0.5,0.5,0.5
 ,,,,,,,,,,,
triangle,cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      potato/potato_2 (brown potato ellipsoid)      triangle/triangle_3 (green triangle block)      triangle/triangle_3 (green triangle block)      tomato/tomato_3 (red tomato ellipsoid)      ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
triangle,potato/potato_2 (brown potato ellipsoid)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      tomato/tomato_3 (red tomato ellipsoid)      ,triangle/triangle_3 (green triangle block) ,triangle/triangle_3 (green triangle block) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
triangle,potato/potato_2 (brown potato ellipsoid)      orange/orange_4 (orange ellipsoid)      triangle/triangle_3 (green triangle block)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
triangle,triangle/triangle_3 (green triangle block)      triangle/triangle_3 (green triangle block)      triangle/triangle_3 (green triangle block)      orange/orange_4 (orange ellipsoid)      potato/potato_2 (brown potato ellipsoid)      ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
triangle,triangle/triangle_3 (green triangle block)      triangle/triangle_3 (green triangle block)      orange/orange_4 (orange ellipsoid)      potato/potato_2 (brown potato ellipsoid)      ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
triangle,triangle/triangle_3 (green triangle block)      triangle/triangle_3 (green triangle block)      orange/orange_4 (orange ellipsoid)      potato/potato_2 (brown potato ellipsoid)      ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
triangle,tomato/tomato_3 (red tomato ellipsoid)      potato/potato_2 (brown potato ellipsoid)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      triangle/triangle_3 (green triangle block)      orange/orange_4 (orange ellipsoid)      ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
triangle,triangle/triangle_3 (green triangle block)      potato/potato_2 (brown potato ellipsoid)      orange/orange_4 (orange ellipsoid)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
triangle,triangle/triangle_3 (green triangle block)      triangle/triangle_3 (green triangle block)      triangle/triangle_3 (green triangle block)      potato/potato_2 (brown potato ellipsoid)      orange/orange_4 (orange ellipsoid)      ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
triangle,triangle/triangle_3 (green triangle block)      triangle/triangle_3 (green triangle block)      potato/potato_2 (brown potato ellipsoid)      ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,triangle/triangle_3 (green triangle block) triangle/triangle_3 (green triangle block) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
 ,,,,,,,,,,,
cabbage,cabbage/cabbage_2 (cabbage purple ellipsoid)      cube/cube_4 (red cube block)      cabbage/cabbage_2 (cabbage purple ellipsoid)      potato/potato_2 (brown potato ellipsoid)      ,cabbage/cabbage_2 (cabbage purple ellipsoid) cabbage/cabbage_2 (cabbage purple ellipsoid) ,cabbage/cabbage_2 (cabbage purple ellipsoid) cabbage/cabbage_2 (cabbage purple ellipsoid) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
cabbage,cabbage/cabbage_2 (cabbage purple ellipsoid)      cube/cube_4 (red cube block)      tomato/tomato_3 (red tomato ellipsoid)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      potato/potato_2 (brown potato ellipsoid)      ,cabbage/cabbage_2 (cabbage purple ellipsoid) ,,0.0,5.0,0.0,1.0,0.833333333333,0.0,0.0,0.0
cabbage,potato/potato_2 (brown potato ellipsoid)      cabbage/cabbage_2 (cabbage purple ellipsoid)      cabbage/cabbage_2 (cabbage purple ellipsoid)      cube/cube_4 (red cube block)      ,cabbage/cabbage_2 (cabbage purple ellipsoid) cabbage/cabbage_2 (cabbage purple ellipsoid) cabbage/cabbage_2 (cabbage purple ellipsoid) ,cabbage/cabbage_2 (cabbage purple ellipsoid) ,1.0,1.0,0.0,2.0,0.5,1.0,0.333333333333,0.5
cabbage,cube/cube_4 (red cube block)      cabbage/cabbage_2 (cabbage purple ellipsoid)      orange/orange_4 (orange ellipsoid)      potato/potato_2 (brown potato ellipsoid)      ,cabbage/cabbage_2 (cabbage purple ellipsoid) ,cabbage/cabbage_2 (cabbage purple ellipsoid) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
cabbage,cabbage/cabbage_2 (cabbage purple ellipsoid)      cube/cube_4 (red cube block)      cabbage/cabbage_2 (cabbage purple ellipsoid)      potato/potato_2 (brown potato ellipsoid)      ,cabbage/cabbage_2 (cabbage purple ellipsoid) cabbage/cabbage_2 (cabbage purple ellipsoid) ,cabbage/cabbage_2 (cabbage purple ellipsoid) ,1.0,2.0,0.0,1.0,0.75,1.0,0.5,0.666666666667
cabbage,cabbage/cabbage_2 (cabbage purple ellipsoid)      cube/cube_4 (red cube block)      cabbage/cabbage_2 (cabbage purple ellipsoid)      ,cabbage/cabbage_2 (cabbage purple ellipsoid) cabbage/cabbage_2 (cabbage purple ellipsoid) cabbage/cabbage_2 (cabbage purple ellipsoid) ,cabbage/cabbage_2 (cabbage purple ellipsoid) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
cabbage,cabbage/cabbage_2 (cabbage purple ellipsoid)      potato/potato_2 (brown potato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      cube/cube_4 (red cube block)      ,cabbage/cabbage_2 (cabbage purple ellipsoid) cabbage/cabbage_2 (cabbage purple ellipsoid) ,,0.0,3.0,0.0,2.0,0.6,0.0,0.0,0.0
cabbage,potato/potato_2 (brown potato ellipsoid)      cabbage/cabbage_2 (cabbage purple ellipsoid)      cube/cube_4 (red cube block)      ,cabbage/cabbage_2 (cabbage purple ellipsoid) cabbage/cabbage_2 (cabbage purple ellipsoid) ,cabbage/cabbage_2 (cabbage purple ellipsoid) ,1.0,1.0,0.0,1.0,0.666666666667,1.0,0.5,0.666666666667
cabbage,potato/potato_2 (brown potato ellipsoid)      cube/cube_4 (red cube block)      cuboid/cuboid_4 (blue cuboid block)      cabbage/cabbage_2 (cabbage purple ellipsoid)      orange/orange_4 (orange ellipsoid)      ,cabbage/cabbage_2 (cabbage purple ellipsoid) ,,0.0,4.0,0.0,1.0,0.8,0.0,0.0,0.0
cabbage,cube/cube_4 (red cube block)      cabbage/cabbage_2 (cabbage purple ellipsoid)      potato/potato_2 (brown potato ellipsoid)      orange/orange_4 (orange ellipsoid)      ,cabbage/cabbage_2 (cabbage purple ellipsoid) ,,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0
 ,,,,,,,,,,,
arch,carrot/carrot_2 (carrot orange long-cone)      cuboid/cuboid_4 (blue cuboid block)      arch/arch_4 (red arch block)      orange/orange_4 (orange ellipsoid)      tomato/tomato_3 (red tomato ellipsoid)      ,arch/arch_4 (red arch block) ,arch/arch_4 (red arch block) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
arch,arch/arch_4 (red arch block)      arch/arch_4 (red arch block)      orange/orange_4 (orange ellipsoid)      ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,arch/arch_4 (red arch block) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
arch,orange/orange_4 (orange ellipsoid)      arch/arch_4 (red arch block)      cuboid/cuboid_4 (blue cuboid block)      arch/arch_4 (red arch block)      ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
arch,arch/arch_4 (red arch block)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      arch/arch_4 (red arch block)      arch/arch_4 (red arch block)      ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
arch,tomato/tomato_3 (red tomato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      arch/arch_4 (red arch block)      arch/arch_4 (red arch block)      ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
arch,carrot/carrot_2 (carrot orange long-cone)      arch/arch_4 (red arch block)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      arch/arch_4 (red arch block)      tomato/tomato_3 (red tomato ellipsoid)      ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
arch,cuboid/cuboid_4 (blue cuboid block)      carrot/carrot_2 (carrot orange long-cone)      orange/orange_4 (orange ellipsoid)      tomato/tomato_3 (red tomato ellipsoid)      arch/arch_4 (red arch block)      ,arch/arch_4 (red arch block) ,cuboid/cuboid_4 (blue cuboid block) arch/arch_4 (red arch block) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
arch,arch/arch_4 (red arch block)      arch/arch_4 (red arch block)      arch/arch_4 (red arch block)      orange/orange_4 (orange ellipsoid)      ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
arch,cuboid/cuboid_4 (blue cuboid block)      arch/arch_4 (red arch block)      arch/arch_4 (red arch block)      orange/orange_4 (orange ellipsoid)      ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
arch,cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      arch/arch_4 (red arch block)      tomato/tomato_3 (red tomato ellipsoid)      arch/arch_4 (red arch block)      ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,arch/arch_4 (red arch block) arch/arch_4 (red arch block) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
 ,,,,,,,,,,,
banana,potato/potato_2 (brown potato ellipsoid)      banana/banana_2 (yellow banana arch)      triangle/triangle_3 (green triangle block)      tomato/tomato_3 (red tomato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      ,banana/banana_2 (yellow banana arch) ,banana/banana_2 (yellow banana arch) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,tomato/tomato_3 (red tomato ellipsoid)      banana/banana_2 (yellow banana arch)      cuboid/cuboid_4 (blue cuboid block)      triangle/triangle_3 (green triangle block)      potato/potato_2 (brown potato ellipsoid)      ,banana/banana_2 (yellow banana arch) banana/banana_2 (yellow banana arch) ,banana/banana_2 (yellow banana arch) ,1.0,3.0,0.0,1.0,0.8,1.0,0.5,0.666666666667
banana,potato/potato_2 (brown potato ellipsoid)      carrot/carrot_2 (carrot orange long-cone)      tomato/tomato_3 (red tomato ellipsoid)      banana/banana_2 (yellow banana arch)      cuboid/cuboid_4 (blue cuboid block)      triangle/triangle_3 (green triangle block)      ,banana/banana_2 (yellow banana arch) ,banana/banana_2 (yellow banana arch) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,carrot/carrot_2 (carrot orange long-cone)      potato/potato_2 (brown potato ellipsoid)      banana/banana_2 (yellow banana arch)      tomato/tomato_3 (red tomato ellipsoid)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      ,banana/banana_2 (yellow banana arch) ,banana/banana_2 (yellow banana arch) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,potato/potato_2 (brown potato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      triangle/triangle_3 (green triangle block)      ,banana/banana_2 (yellow banana arch) ,banana/banana_2 (yellow banana arch) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,banana/banana_2 (yellow banana arch)      banana/banana_2 (yellow banana arch)      potato/potato_2 (brown potato ellipsoid)      ,banana/banana_2 (yellow banana arch) banana/banana_2 (yellow banana arch) banana/banana_2 (yellow banana arch) ,banana/banana_2 (yellow banana arch) banana/banana_2 (yellow banana arch) ,2.0,0.0,0.0,1.0,0.666666666667,1.0,0.666666666667,0.8
banana,tomato/tomato_3 (red tomato ellipsoid)      potato/potato_2 (brown potato ellipsoid)      banana/banana_2 (yellow banana arch)      banana/banana_2 (yellow banana arch)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      ,banana/banana_2 (yellow banana arch) banana/banana_2 (yellow banana arch) ,banana/banana_2 (yellow banana arch) banana/banana_2 (yellow banana arch) ,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,potato/potato_2 (brown potato ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      carrot/carrot_2 (carrot orange long-cone)      triangle/triangle_3 (green triangle block)      tomato/tomato_3 (red tomato ellipsoid)      ,banana/banana_2 (yellow banana arch) ,banana/banana_2 (yellow banana arch) ,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,banana/banana_2 (yellow banana arch)      triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      potato/potato_2 (brown potato ellipsoid)      ,banana/banana_2 (yellow banana arch) ,banana/banana_2 (yellow banana arch) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
banana,triangle/triangle_3 (green triangle block)      cuboid/cuboid_4 (blue cuboid block)      banana/banana_2 (yellow banana arch)      potato/potato_2 (brown potato ellipsoid)      tomato/tomato_3 (red tomato ellipsoid)      ,banana/banana_2 (yellow banana arch) ,banana/banana_2 (yellow banana arch) ,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
 ,,,,,,,,,,,
lime,cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      lime/lime_2 (green lime ellipsoid)      lime/lime_2 (green lime ellipsoid)      ,lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) orange/orange_4 (orange ellipsoid) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
lime,cuboid/cuboid_4 (blue cuboid block)      lime/lime_2 (green lime ellipsoid)      orange/orange_4 (orange ellipsoid)      ,lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,lime/lime_2 (green lime ellipsoid) orange/orange_4 (orange ellipsoid) ,1.0,0.0,1.0,1.0,0.333333333333,0.5,0.5,0.5
lime,cuboid/cuboid_4 (blue cuboid block)      lime/lime_2 (green lime ellipsoid)      orange/orange_4 (orange ellipsoid)      lime/lime_2 (green lime ellipsoid)      ,lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,lime/lime_2 (green lime ellipsoid) orange/orange_4 (orange ellipsoid) lime/lime_2 (green lime ellipsoid) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
lime,lime/lime_2 (green lime ellipsoid)      orange/orange_4 (orange ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      tomato/tomato_3 (red tomato ellipsoid)      arch/arch_4 (red arch block)      ,lime/lime_2 (green lime ellipsoid) ,lime/lime_2 (green lime ellipsoid) orange/orange_4 (orange ellipsoid) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
lime,lime/lime_2 (green lime ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      ,lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,lime/lime_2 (green lime ellipsoid) orange/orange_4 (orange ellipsoid) ,1.0,0.0,1.0,1.0,0.333333333333,0.5,0.5,0.5
lime,cuboid/cuboid_4 (blue cuboid block)      cucumber/cucumber_3 (green cucumber ovoid)      orange/orange_4 (orange ellipsoid)      arch/arch_4 (red arch block)      tomato/tomato_3 (red tomato ellipsoid)      lime/lime_2 (green lime ellipsoid)      ,lime/lime_2 (green lime ellipsoid) ,orange/orange_4 (orange ellipsoid) lime/lime_2 (green lime ellipsoid) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
lime,cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      lime/lime_2 (green lime ellipsoid)      lime/lime_2 (green lime ellipsoid)      ,lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,orange/orange_4 (orange ellipsoid) lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
lime,cuboid/cuboid_4 (blue cuboid block)      lime/lime_2 (green lime ellipsoid)      arch/arch_4 (red arch block)      orange/orange_4 (orange ellipsoid)      tomato/tomato_3 (red tomato ellipsoid)      ,lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,lime/lime_2 (green lime ellipsoid) orange/orange_4 (orange ellipsoid) ,1.0,2.0,1.0,1.0,0.6,0.5,0.5,0.5
lime,lime/lime_2 (green lime ellipsoid)      cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      lime/lime_2 (green lime ellipsoid)      lime/lime_2 (green lime ellipsoid)      ,lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,lime/lime_2 (green lime ellipsoid) orange/orange_4 (orange ellipsoid) lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,3.0,1.0,1.0,0.0,0.8,0.75,1.0,0.857142857143
lime,cuboid/cuboid_4 (blue cuboid block)      orange/orange_4 (orange ellipsoid)      lime/lime_2 (green lime ellipsoid)      lime/lime_2 (green lime ellipsoid)      ,lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,orange/orange_4 (orange ellipsoid) lime/lime_2 (green lime ellipsoid) lime/lime_2 (green lime ellipsoid) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
